"id","rated","created_at","last_move_at","turns","victory_status","winner","increment_code","white_id","white_rating","black_id","black_rating","moves","opening_eco","opening_name","opening_ply","time","increment","modality","duration","diff","diff_num","winner_num","rated_num"
"5806w6mh","TRUE",1502657793300,1502658892971,83,"resign","white","10+0","elvispy65",1801,"caliber56",1881,"e4 c5 Nf3 d6 g3 Bg4 Bg2 Qd7 d3 Bh3 O-O Bxg2 Kxg2 Nf6 Nc3 e6 Be3 Be7 a3 Nc6 Qe2 Ng4 Bd2 h5 h3 Nge5 Nxe5 Nxe5 f4 Nc6 Nb5 a6 Nc3 Nd4 Qd1 f5 Ne2 fxe4 Nxd4 cxd4 dxe4 e5 f5 Bf6 c3 Qc6 Re1 dxc3 Bxc3 O-O-O Rc1 Kb8 Bxe5 Qb5 Bxf6 gxf6 Qd4 Ka8 Qxf6 Rhg8 Qd4 h4 g4 Rg5 Rc2 Rdg8 Re3 Rxf5 exf5 Qxf5 Rf2 Qb5 Qxd6 Qc4 Rf8+ Rxf8 Qxf8+ Ka7 Qf2 Qd5+ Kg1 Qd1+ Re1+","B50","Sicilian Defense",4,10,0,"Fast",1099671,-80,-1,1,1
"fGHaofXX","TRUE",1502625391081,1502625995286,52,"resign","black","10+0","elvispy65",1814,"bisekenov",1723,"e4 c5 Nf3 Nc6 g3 g6 Bg2 Bg7 Nc3 d6 d3 Bg4 O-O Nf6 h3 Bxf3 Bxf3 e5 Ne2 O-O c3 b5 a4 Qa5 Be3 b4 c4 Qb6 b3 a5 Bg2 Qd8 Ra2 Qe7 f4 Nh5 f5 Qf6 g4 Nf4 fxg6 fxg6 Nxf4 Bh6 Raf2 exf4 Bd2 Qd4 Qf3 Ne5 Qe2 Nxd3","B30","Sicilian Defense: Old Sicilian",4,10,0,"Fast",604205,91,1,-1,1
"fHYOOsoN","TRUE",1502624818454,1502625359032,80,"resign","black","10+0","bisekenov",1733,"elvispy65",1806,"d4 Nf6 e3 b6 Nf3 Bb7 Be2 e6 Nc3 Be7 Bd2 d5 Bd3 Nbd7 Qe2 Ne4 O-O-O f5 Ne5 Nxe5 dxe5 O-O f4 c5 g3 c4 Nxe4 cxd3 Qxd3 dxe4 Qxd8 Raxd8 Bc3 Bc5 Rhe1 Rxd1+ Kxd1 Rd8+ Bd2 Kf7 c4 a5 b3 a4 Kc2 axb3+ axb3 h6 b4 Be7 b5 Rc8 Kc3 Bd5 Rc1 Rxc4+ Kb2 Rxc1 Kxc1 Bc4 Bc3 Bc5 Bd4 Bxb5 Kc2 g5 Bxc5 bxc5 Kc3 Kg6 h4 gxh4 gxh4 Kh5 Kd2 Kxh4 Ke1 Kg3 Kd2 h5","A45","Indian Game",2,10,0,"Fast",540578,-73,-1,-1,1
"D5D0vrXC","TRUE",1502590615529,1502591699302,73,"mate","white","10+0","addict51",1743,"elvispy65",1819,"d4 Nf6 c4 e5 dxe5 Ng4 Nf3 Nc6 Bf4 Bb4+ Nbd2 Qe7 h3 Ngxe5 Nxe5 Nxe5 e3 d6 Be2 Be6 b3 g5 Bg3 f5 O-O O-O-O a3 Bxd2 Qxd2 g4 h4 Ng6 h5 Ne5 Qc3 Bf7 c5 Rhe8 cxd6 Rxd6 Bb5 c6 Rac1 Bd5 Bc4 Bxc4 bxc4 Rd3 Qb4 Rxa3 c5 Rd3 Rb1 Rd5 Bh4 Qf7 Qa3 Kb8 Rb3 Qxh5 Rc1 Qxh4 Rcb1 Rd7 Qa6 Qe7 Ra1 b6 Rxb6+ axb6 Qa8+ Kc7 Ra7#","A52","Budapest Defense: Adler Variation",7,10,0,"Fast",1083773,-76,-1,1,1
"TMyZynRK","TRUE",1502571834670,1502573106365,190,"draw","draw","10+0","elvispy65",1818,"alvizuri",1849,"e4 Nc6 d4 e6 Nc3 Be7 g3 h5 Bg2 h4 Bf4 hxg3 Bxg3 b6 Qd2 a5 d5 exd5 exd5 Nb4 a3 Bg5 f4 Qe7+ Nge2 Bh4 O-O-O d6 Bxh4 Qxh4 Qe3+ Ne7 Nb5 Na6 Rde1 O-O Ned4 Ng6 Rhg1 Nxf4 Nc6 Nxg2 Rxg2 Bh3 Rg3 Rae8 Qf2 Rxe1+ Qxe1 Qh6+ Kb1 Bf5 Ne7+ Kh8 Nxf5 Qf6 Qf1 g6 Qh3+ Kg8 Nh6+ Kg7 Nf5+ Kg8 Qh4 Qxf5 Nc3 Kg7 Rh3 Nc5 Qh7+ Kf6 Qh4+ Kg7 Qh6+ Kf6 Qxf8 Qxh3 Qd8+ Kg7 Qxc7 Qxh2 Qxb6 Qg1+ Ka2 Qd4 Qxa5 Qc4+ b3 Qd4 Kb2 Ne4 Qb4 Qxb4 axb4 Nf6 b5 Nd7 Ne4 Nb6 c4 Nc8 Kc3 f5 Nxd6 Nxd6 c5 Nxb5+ Kc4 Nc7 d6 Ne6 d7 Nd8 Kd5 f4 c6 f3 c7 f2 cxd8=Q f1=Q Qe7+ Kh6 Qh4+ Kg7 Qd4+ Kh6 d8=Q Qf5+ Qe5 Qd3+ Ke6 Qxd8 Qh2+ Kg7 Qe5+ Kh7 Qh2+ Kg8 Qe5 Qc8+ Kd5 Qb7+ Kd6 Qb8+ Kd5 Qxe5+ Kxe5 Kg7 Kf4 Kf6 Kg4 g5 b4 Kg6 b5 Kf6 b6 Kg6 b7 Kf6 b8=Q Ke6 Qb5 Kd6 Qxg5 Kc6 Qf5 Kd6 Kf4 Kc6 Ke4 Kd6 Kd4 Kc6 Qe5 Kb6 Qf6+ Kb5 Qe5+ Kb4 Qc7 Kb3 Kc5 Kc3 Kd5+ Kd3 Qc4+ Ke3","B00","King's Pawn Game: Nimzowitsch Defense",3,10,0,"Fast",1271695,-31,-1,0,1
"B6F57DCg","TRUE",1489800247674,1489801482397,92,"outoftime","black","10+0","randplayer",1600,"victorbrz",1652,"d4 d5 c4 e6 Nc3 Nf6 Bg5 Be7 e3 h6 Bf4 a6 Nf3 O-O Bd3 Nc6 cxd5 Nxd5 Nxd5 Qxd5 Bxc7 Bf6 O-O Qd7 Bf4 Ne7 Rc1 Nd5 Bg3 b5 e4 Ne7 e5 Bg5 Nxg5 hxg5 Qh5 Nf5 Qxg5 Qxd4 Rfd1 Nxg3 Qxg3 Qxb2 Rc2 Qb4 Qh3 g6 Qf3 Bd7 Be4 Rad8 Rcd2 Kg7 h3 f5 Bc2 Bc6 Qe3 Rxd2 Qxd2 Qxd2 Rxd2 Bd5 Bb3 Bxb3 axb3 Rc8 Rd6 Kf7 Rxa6 Rc5 Ra7+ Ke8 Rb7 Rxe5 b4 Kd8 g3 Kc8 Rb6 Kc7 Ra6 Kb7 Ra5 Kb6 Ra8 Kb7 Rg8 Re4 Rxg6 e5","D53","Queen's Gambit Declined: 4.Bg5 Be7",8,10,0,"Fast",1234723,-52,-1,-1,1
"cxqyX8Hn","TRUE",1489789621625,1489790541776,63,"resign","white","10+0","victorbrz",1640,"bquilla_chess_master",1672,"e4 d6 b3 Nf6 Bb2 Nxe4 Nf3 Bg4 h3 Bxf3 Qxf3 Nf6 Qxb7 Nbd7 Bc4 Nc5 Qc6+ Nfd7 d4 Ne6 O-O g6 Qf3 Bg7 Bxe6 fxe6 Nd2 Nf6 Rfe1 O-O Rxe6 Qd7 Rae1 Nh5 Qd5 Kh8 Rxe7 Qf5 Qxf5 gxf5 Rxc7 a5 Ree7 a4 g4 fxg4 hxg4 Rae8 Rxe8 Rxe8 gxh5 axb3 Nxb3 Re1+ Kg2 Kg8 a4 Re2 a5 Rxc2 Rxc2 Kf7 a6","B07","Pirc Defense #4",2,10,0,"Fast",920151,-32,-1,1,1
"GttxcyPB","FALSE",1489695081173,1489695774810,47,"resign","black","15+0","ellute1",1588,"victorbrz",1622,"e4 e5 Nf3 d6 Nc3 Nc6 Bb5 Bd7 d3 a6 Bc4 Na5 Ng5 Nxc4 dxc4 Nf6 O-O h6 Nf3 Be7 Nd5 Nxe4 Qd3 Nf6 Nxe7 Qxe7 c5 d5 Re1 e4 Qd4 O-O Ne5 Rfe8 Bf4 c6 f3 Bf5 g4 Bh7 g5 hxg5 Bxg5 Qxe5 Qxe5 Rxe5 fxe4","C41","Philidor Defense #2",4,15,0,"Fast",693637,-34,-1,-1,0
"r1FScz9q","TRUE",1504371294302,1504372561194,53,"resign","white","25+3","paulorojas",1664,"gokdere",1652,"Nf3 d5 e3 Nc6 d4 Nf6 Nbd2 Bf5 a3 e6 c4 dxc4 Nxc4 Ne4 Bd3 Qf6 O-O Qg6 Nce5 Nxe5 Nxe5 Qg5 g4 h5 f4 Qxg4+ Nxg4 hxg4 Qc2 O-O-O Bxe4 Bxe4 Qxe4 Bd6 Bd2 Rh6 Bb4 Bxb4 axb4 Rdh8 Rf2 g3 hxg3 f5 Qf3 Rh3 b3 Kb8 Raa2 Rh1+ Qxh1 Rxh1+ Kxh1","A06","Reti Opening",2,25,3,"Fast",1266892,12,1,1,1
"3QRzzImU","TRUE",1504369300231,1504370853299,47,"resign","white","25+3","ded_gavrilych",1707,"paulorojas",1674,"e4 Nc6 Nf3 e5 Nc3 Nf6 a3 a6 Bc4 Bc5 h3 d6 d3 O-O O-O Qe7 Bg5 Be6 Nd5 Bxd5 Bxd5 Nd8 c3 c6 Bb3 Ne6 Be3 Ba7 Bxa7 Rxa7 g3 Nc7 Qd2 h6 Nh4 Qd7 Nf5 Raa8 Kg2 d5 Qe3 dxe4 dxe4 Rad8 Rfd1 Qc8 Ne7+","C46","Four Knights Game: Gunsberg Variation",7,25,3,"Fast",1553068,33,1,1,1
"apM8pgPm","TRUE",1504315529119,1504317040435,71,"resign","white","25+3","freechaser",1670,"paulorojas",1685,"e4 Nf6 e5 Nd5 Bc4 Nb6 Bb3 d5 exd6 cxd6 a3 e6 Nc3 d5 h3 g6 d4 Bg7 Nf3 Nc6 Be3 a6 Qd2 Qd7 O-O-O Na5 Ne5 Nxb3+ cxb3 Qe7 Na4 Nd7 Bf4 b5 Nc5 a5 Nc6 Qf8 Nxa5 Nxc5 dxc5 Qxc5+ Kb1 Qb6 b4 Bd7 Be3 Qd6 Bd4 O-O Bc5 Qe5 Bxf8 Rxf8 Rhe1 Qb8 Nb3 Bc6 Nd4 Ba8 g4 e5 Nf3 d4 Qe2 Bxf3 Qxf3 Re8 g5 e4 Rxe4","B02","Alekhine Defense: Normal Variation",4,25,3,"Fast",1511316,-15,-1,1,1
"Ox9I6BmR","TRUE",1504313855116,1504315522969,97,"mate","white","25+3","paulorojas",1674,"freechaser",1680,"Nf3 Nc6 c4 e5 Nc3 a6 e3 Nf6 Qc2 Bc5 g3 d6 Bg2 Bd7 O-O h6 a3 g5 Ne2 g4 Ne1 h5 b4 Ba7 Bb2 h4 d4 hxg3 fxg3 Qe7 Nd3 exd4 exd4 Qe3+ Kh1 Ne4 d5 Nxg3+ Nxg3 Nd4 Bxd4 Bxd4 Rae1 O-O-O Rxe3 Bxe3 Nf5 Bg5 Nf4 f6 c5 Bb5 Rf2 dxc5 bxc5 Rde8 Ne6 Rh5 a4 Bd7 Re2 Reh8 Bf1 g3 h3 Rxh3+ Bxh3 Rxh3+ Kg2 Bxe6 Kxh3 Bxd5 Re8+ Kd7 Re7+ Kd8 Kxg3 Bc6 Qd3+ Kc8 Re8+ Bxe8 Ne7+ Kb8 Qd8+ Ka7 Qxe8 b6 a5 bxc5 Qc6 Kb8 Nd5 Bd2 Qxc7+ Ka8 Nb6#","A27","English Opening: King's English Variation |  Three Knights System",5,25,3,"Fast",1667853,-6,-1,1,1
"kAOW8XTT","TRUE",1504312384276,1504313850963,47,"mate","white","25+3","freechaser",1670,"paulorojas",1685,"e4 Nc6 Nf3 e5 a3 Bc5 Bc4 Nge7 Ng5 d5 exd5 Nxd5 d3 h6 Ne4 Bb6 Bd2 Be6 Nbc3 a6 Na4 Ba7 Nac5 Bc8 Be3 O-O Qf3 Nce7 O-O-O c6 Bd2 f5 Nc3 Bxc5 Qg3 Kh8 Qxe5 Bd6 Qd4 c5 Qh4 Nb6 Bxh6 Ng6 Qh5 Qf6 Bg5#","C44","King's Knight Opening: Normal Variation",4,25,3,"Fast",1466687,-15,-1,1,1
"p1mTd0Qi","TRUE",1504309258877,1504311465594,58,"resign","black","25+6","paulorojas",1692,"ernestillo",1792,"c4 e5 Nc3 Nf6 d3 h6 Nf3 Nc6 g3 d5 cxd5 Nxd5 Bg2 Bb4 Bd2 Bxc3 bxc3 O-O O-O Be6 Qc2 Qd7 e4 Nde7 Be3 Bh3 d4 Bxg2 Kxg2 exd4 cxd4 a5 Qa4 Qd8 Rfd1 Ng6 Bc1 Re8 e5 Rb8 Qc4 Ncxe5 Qc3 Nxf3 Qxf3 b6 Ba3 Ne7 Rac1 Nd5 Rc2 Qd7 Bc1 Qe6 Kg1 Qe4 Qc3 Nxc3","A22","English Opening: King's English Variation |  Two Knights Variation",4,25,6,"Fast",2206717,-100,-1,-1,1
"5iP5bjLf","FALSE",1503797056725,1503798488881,122,"draw","draw","10+0","javi_r",1747,"paulorojas",1692,"e4 g6 Nf3 Bg7 d4 d5 e5 e6 Bb5+ Bd7 Qd3 a6 Bxd7+ Nxd7 Nc3 c5 b3 cxd4 Nxd4 Nxe5 Qd1 Ne7 O-O O-O Re1 N7c6 Bb2 Qb6 Nxc6 Nxc6 Na4 Qc7 Bxg7 Kxg7 Nc3 Rad8 Ne2 d4 Ng3 e5 Qg4 f5 Qe2 e4 Nf1 Nb4 Rec1 Rfe8 Ng3 d3 cxd3 exd3 Qb2+ Qe5 Rc7+ Kg8 Qxe5 Rxe5 Nf1 d2 Nxd2 Rxd2 Rxb7 Nc2 Rf1 Ree2 h4 Ne3 Rc1 Rd1+ Rxd1 Nxd1 a4 Rb2 Ra7 Rxb3 Rxa6 Nb2 Ra8+ Kg7 a5 Ra3 a6 Kh6 a7 Ra1+ Kh2 Nd1 f3 Nf2 Kg3 Nh1+ Kf4 Nf2 Ke3 Nh1 Kd4 Kh5 Kc5 Kxh4 Kb6 Kg3 Rh8 Rxa7 Kxa7 Kxg2 Rxh7 Kxf3 Rxh1 g5 Rf1+ Ke4 Kb6 g4 Re1+ Kf3 Rf1+ Ke4 Re1+ Kf3 Rf1+ Ke4","B06","Modern Defense",2,10,0,"Fast",1432156,55,1,0,0
"sDtIwHRZ","FALSE",1503795807961,1503797052273,111,"mate","white","10+0","paulorojas",1692,"javi_r",1747,"b3 e5 Bb2 Nc6 e3 d5 Ne2 Bg4 d4 e4 Nbc3 Bb4 Qd2 Nf6 O-O-O Qe7 h3 Bh5 g4 Bg6 Nf4 Ba3 Ncxd5 Bxb2+ Kxb2 Nxd5 Nxd5 Qd8 Nc3 f5 gxf5 Bxf5 Bg2 Qe7 Qe2 Bg6 Qg4 Qf7 Rhf1 Bh5 Qxe4+ Kd7 Rd2 Rae8 Qd5+ Qxd5 Nxd5 Bf7 Nf4 b6 a3 g5 Nd3 Ne7 e4 Ng6 Bh1 Nf4 Nxf4 gxf4 Bf3 Rhg8 Be2 Rxe4 Bf3 Ree8 c4 Rb8 d5 Kd6 Rd4 b5 Kc3 bxc4 bxc4 a5 Rxf4 a4 Bd1 Be8 Re1 Bd7 Rf6+ Kc5 h4 Rb1 Rf4 Ra1 Kb2 Rb8+ Kxa1 c6 Bf3 cxd5 Bxd5 h5 Re5 Bg4 Bf3+ Kd6 Rd5+ Kc6 Bxg4 hxg4 Rf6+ Kb7 Rd7+ Kc8 Rg7 Rb3 Rf8#","A01","Nimzo-Larsen Attack: Modern Variation #4",5,10,0,"Fast",1244312,-55,-1,1,0
"IWYjUDTh","FALSE",1503794379424,1503795795181,91,"resign","white","10+0","javi_r",1747,"paulorojas",1692,"e4 Nc6 Nf3 d6 Bb5 e5 d4 exd4 Qxd4 Bd7 Bxc6 bxc6 Nc3 Nf6 Bg5 Be7 O-O O-O Rfe1 c5 Qd1 Bc6 Bc1 Qd7 b3 Rfe8 Bb2 Bd8 Qd3 Ng4 h3 Ne5 Nxe5 Rxe5 Na4 Bf6 Bxe5 Bxe5 Nc3 Rd8 Rad1 Rf8 Nd5 Bb5 c4 Ba6 f4 Bd4+ Kh1 f5 b4 c6 bxc5 dxc5 Nc3 fxe4 Rxe4 Qc7 Ne2 Bf6 Qd7 Qb6 Re8 Qb8 Rxb8 Rxb8 Qe6+ Kh8 Qxc6 Bxc4 Qc7 Rb2 Qc8+ Bg8 Ng3 Bd4 Nf5 Bf6 Nxg7 Bxg7 Rd8 h5 Rxg8+ Kh7 Re8 Rxa2 Qf5+ Kh6 Qe6+ Kh7 Qxa2","C62","Ruy Lopez: Steinitz Defense",6,10,0,"Fast",1415757,55,1,1,0
"Y2p579TY","FALSE",1503793287982,1503794360921,53,"resign","white","10+0","paulorojas",1692,"javi_r",1747,"c4 e5 Nf3 Nc6 Nc3 Nf6 d3 Bb4 Nd2 Bxc3 bxc3 d5 cxd5 Nxd5 Qc2 Qf6 Ne4 Qd8 g3 Bf5 Bg2 Nf6 O-O Qc8 Nxf6+ gxf6 Qa4 Qd7 Qh4 Qe6 Be3 Rg8 Qa4 a6 Rab1 b5 Rxb5 Rg4 Qa3 e4 Rxf5 Qxf5 h3 Rg8 Bxe4 Qe6 Qc5 Ne5 Bxa8 Qxh3 Bg2 Ng4 Bxh3","A28","English Opening: King's English Variation |  Four Knights Variation |  Flexible Line",7,10,0,"Fast",1072939,-55,-1,1,0
"fQapPswB","FALSE",1503791780720,1503793277085,130,"resign","black","10+0","javi_r",1747,"paulorojas",1692,"e4 Nf6 Nc3 d5 e5 Ng8 d4 e6 Bb5+ Bd7 Qe2 a6 Bd3 c5 Nf3 Nc6 Be3 Qc7 dxc5 Nxe5 Nxe5 Qxe5 Bd2 Qxe2+ Nxe2 Bxc5 O-O Ne7 Bc3 O-O Be5 Nc6 Bg3 e5 c4 d4 a3 Rae8 b4 Ba7 c5 Be6 Be4 Rc8 Bxc6 bxc6 Bxe5 f6 Bxd4 Bc4 Rfe1 Rcd8 Be3 Rfe8 Nd4 Bd5 h3 Bb8 Rac1 g6 a4 Be5 Rcd1 Rb8 b5 axb5 axb5 Kf7 Nxc6 Bxc6 bxc6 Rbc8 Rd7+ Re7 Rxe7+ Kxe7 f4 Bc7 Bd4+ Kf7 Ra1 Bxf4 Ra7+ Rc7 Rxc7+ Bxc7 Kf2 f5 Ke3 Ke6 Kd3 Kd5 Kc3 Kxc6 Kd3 Kd5 Ke3 Ba5 c6 Kxc6 Kf4 Bd8 Bg7 Kd5 g4 fxg4 hxg4 Ke6 g5 Bc7+ Kg4 Kf7 Bh6 Bd6 Kh4 Bf8 Bxf8 Kxf8 Kg4 Kg7 Kf4 Kf7 Kg4 Ke6 Kf4 Kd5 Kg4 Ke4 Kh4 Kf5","B02","Alekhine Defense: Scandinavian Variation",4,10,0,"Fast",1496365,55,1,-1,0
"qxjhBnVF","FALSE",1503790965819,1503791753673,43,"resign","white","10+0","paulorojas",1692,"javi_r",1747,"d4 d5 Nf3 c6 Bf4 Nd7 e3 Ngf6 h3 Ne4 c4 e6 Qc2 Bb4+ Nc3 O-O Nd2 Qh4 Ndxe4 dxe4 Qxe4 Bxc3+ bxc3 Qe7 Bd3 Nf6 Qf3 Qa3 O-O Qxc3 Rfd1 Qa5 Be5 Qd8 Qg3 Nh5 Qg4 Nf6 Qh4 h6 g4 g5 Qxh6","D02","Queen's Pawn Game: Zukertort Variation",3,10,0,"Fast",787854,-55,-1,1,0
"VbSxdjmh","FALSE",1503787944103,1503789930587,121,"resign","white","15+3","paulorojas",1692,"javi_r",1747,"e4 e5 Nf3 Nc6 Bc4 d6 O-O Bg4 c3 Nf6 d3 h5 Bb3 d5 exd5 Nxd5 h3 Bxf3 Qxf3 Nf6 Bg5 Bd6 Nd2 Ne7 Ne4 Ng6 Nxf6+ gxf6 Bxf6 Nh4 Bxh4 Qxh4 Qxf7+ Kd8 Be6 Qe7 Qxe7+ Kxe7 Bd5 c6 Bf3 h4 Rfe1 Kd7 Rad1 Kc7 d4 exd4 Rxd4 Bc5 Rde4 Raf8 R1e2 Rhg8 Kf1 Rh8 b4 Bd6 a3 Bh2 Re7+ Kb6 Rd7 Rhg8 Ree7 Rb8 a4 a5 Re6 axb4 cxb4 Rg5 Be2 Re5 a5+ Ka7 Rxc6 Rxe2 Kxe2 Re8+ Kf1 Bf4 b5 Bd2 Ra6+ Kb8 Rxd2 bxa6 b6 Re5 Ra2 Rb5 f3 Rb1+ Kf2 Kb7 g3 hxg3+ Kxg3 Kc6 h4 Kb5 Kg4 Rb4+ f4 Rb3 f5 Rb4+ Kg5 Rb1 b7 Kc4 f6 Rxb7 Kg6 Kb3 Ra1 Kb2 Ra4 Kb3 Rf4","C50","Italian Game",5,15,3,"Fast",1986484,-55,-1,1,0
"CIWHv7fy","FALSE",1503784991404,1503787909447,110,"resign","black","15+3","javi_r",1747,"paulorojas",1692,"e4 c5 c3 d6 Nf3 Nf6 d3 h6 Nbd2 Nc6 Be2 Qc7 Nc4 e6 Bf4 Nh5 Be3 d5 Na3 a6 Nd2 Nf6 g3 d4 Bf4 e5 Bxe5 Nxe5 cxd4 cxd4 Rc1 Nc6 Nc2 Qd8 a3 Bc5 f4 O-O f5 Ba7 g4 g6 h4 Kg7 O-O g5 hxg5 hxg5 Nf3 Nd7 Qd2 f6 Kf2 Nde5 Nxe5 Nxe5 Rh1 Rh8 Nb4 Bd7 Rh5 Rxh5 gxh5 Rc8 Rh1 Kh6 Nc2 Ba4 Ne1 Qc7 Qb4 Bc6 Ng2 a5 Qd2 Ba4 Bd1 Bxd1 Rxd1 Qc2 Qxc2 Rxc2+ Kf1 Nf3 Ne1 Nxe1 Rxe1 Bb8 b4 Kxh5 bxa5 Kh4 e5 Bxe5 Re4+ g4 Ke1 Kg3 Kd1 Ra2 Rxe5 fxe5 f6 Kh2 f7 Rf2 Ke1 g3 Kd1 g2","B50","Sicilian Defense: Delayed Alapin",5,15,3,"Fast",2918043,55,1,-1,0
"mGBTdZxl","FALSE",1503720840165,1503723020439,96,"outoftime","black","10+10","javi_r",1747,"paulorojas",1692,"e4 Nf6 Nc3 Nc6 Bb5 e5 Nf3 Nd4 Bc4 Nxf3+ Qxf3 c6 d3 h6 Be3 b5 Bb3 Qc7 h4 d6 Ne2 Bb7 O-O-O O-O-O Qf5+ Kb8 g4 Bc8 Qf3 Bxg4 Qg2 Bxe2 Rde1 Bg4 f4 Bc8 fxe5 dxe5 Rhf1 Ka8 Bd2 Be6 c4 Nd7 Bc2 Nc5 d4 exd4 cxb5 cxb5 e5+ Bd5 Qe2 d3 Qf2 dxc2 Re3 Ne4 Qe1 Nxd2 Qxd2 Bb7 Qf2 Bb4 a3 Ba5 b4 Bb6 Rc3 Bxf2 Rxc7 Bb6 Rxb7 Kxb7 Rxf7+ Bc7 Rxg7 Rd3 Kxc2 Rxa3 e6 a5 bxa5 Rf8 a6+ Kb6 Rh7 Rf2+ Kb1 Rd3 Kc1 Rg3 Rd7 Rg1+ Rd1 Bf4+","C48","Four Knights Game: Spanish Variation |  Rubinstein Variation",8,10,10,"Fast",2180274,55,1,-1,0
"OM6fHsgu","FALSE",1503719897104,1503720833428,43,"resign","white","10+10","paulorojas",1692,"javi_r",1747,"b3 e5 Bb2 d6 e4 Be7 Nc3 Bf6 h3 Be6 Nf3 d5 exd5 Bxd5 d3 Nc6 Be2 Nge7 O-O Be6 Ne4 Ng6 Re1 Nf4 Bf1 g5 Nxf6+ Qxf6 Nxe5 Nxe5 Bxe5 Qd8 Bxh8 Qd5 Re5 Qc6 Rxg5 O-O-O Be5 Bd5 Bxf4 h6 Rg3","A01","Nimzo-Larsen Attack: Modern Variation #2",3,10,10,"Fast",936324,-55,-1,1,0
"N8QyUsm0","FALSE",1503718785918,1503719889264,81,"draw","draw","10+10","javi_r",1747,"paulorojas",1692,"e4 Nc6 Nf3 e5 Bb5 Nge7 O-O d6 d4 exd4 Qxd4 Bd7 Bxc6 Nxc6 Bg5 Nxd4 Bxd8 Nxf3+ gxf3 Rxd8 Nc3 c6 Rfe1 f6 f4 Kf7 a4 Re8 b4 d5 Rab1 Bd6 f5 Re7 b5 Rhe8 f3 Bxf5 bxc6 bxc6 Kf2 dxe4 fxe4 Bxe4 Nxe4 Rxe4 Rb7+ Kg6 Rg1+ Kf5 Kg2 Rg4+ Kh1 Rh4 Rf1+ Bf4 Rxa7 Rxh2+ Kg1 Ree2 Ra5+ Kg4 Rxf4+ Kxf4 Rc5 Rd2 a5 Rhe2 Rc4+ Ke5 Rc5+ Kd6 Rf5 Rg2+ Kh1 Rge2 Kg1 Rd1+ Rf1 Rdd2 Rf5","C60","Ruy Lopez: Cozio Defense",6,10,10,"Fast",1103346,55,1,0,0
"Jh6tOw22","FALSE",1503716252343,1503718777791,129,"resign","white","10+10","paulorojas",1692,"javi_r",1747,"Nf3 d5 d4 Nf6 h3 Nc6 Bf4 e6 e3 Bb4+ c3 Ba5 Bd3 Nd7 O-O f6 Bh2 e5 dxe5 fxe5 Bc2 e4 Nd4 Qg5 Nxc6 bxc6 Kh1 Rf8 Qe2 Nc5 b4 Ba6 Qe1 Bxf1 Qxf1 Bxb4 cxb4 Nd7 Qe2 a6 Nd2 Ne5 Bg3 h5 Bf4 Qf5 Nb3 g5 Nd4 Qf6 Qxh5+ Rf7 Qxg5 Qxg5 Bxg5 Rxf2 Kg1 Rf7 Bf4 Nc4 Nxc6 Kd7 Ne5+ Nxe5 Bxe5 Rb8 a3 Ke6 Bf4 Rg8 Bb3 Rfg7 g3 c6 Rc1 Kd7 Ba4 Rg6 Kg2 d4 Rc4 dxe3 Rxe4 Re6 Rxe3 Rxe3 Bxe3 Rf8 Bf4 Re8 h4 Re2+ Kf3 Ra2 Bd1 Rxa3+ Be3 a5 bxa5 Rxa5 Kg4 c5 h5 Kc6 h6 Ra7 Kh5 Re7 Bg5 Re1 Bg4 c4 h7 Rh1+ Kg6 c3 Kg7 Rxh7+ Kxh7 Kd5 Bf4 Kc4 Be2+ Kb3 g4 c2 Bc1 Kc3 g5","D02","Queen's Pawn Game: Symmetrical Variation",4,10,10,"Fast",2525448,-55,-1,1,0
